order_id,customer_id,order_date,total_amount,status,order_year,order_month,order_day_of_week,order_size,is_suspicious
3856,349,2024-06-09 15:00:00,223.67,pending,2024,6,Sunday,Large,False
3857,832,2024-06-09 16:00:00,86.88,completed,2024,6,Sunday,Medium,False
3858,933,2024-06-09 17:00:00,474.31,completed,2024,6,Sunday,Extra Large,True
3859,980,2024-06-09 18:00:00,385.76,completed,2024,6,Sunday,Extra Large,False
3860,49,2024-06-09 19:00:00,141.46,completed,2024,6,Sunday,Medium,False
3861,917,2024-06-09 20:00:00,299.49,completed,2024,6,Sunday,Large,False
3862,74,2024-06-09 21:00:00,363.51,completed,2024,6,Sunday,Extra Large,False
3863,704,2024-06-09 22:00:00,471.23,completed,2024,6,Sunday,Extra Large,True
3864,261,2024-06-09 23:00:00,442.0,cancelled,2024,6,Sunday,Extra Large,True
3865,356,2024-06-10 00:00:00,262.44,completed,2024,6,Monday,Large,False
3866,582,2024-06-10 01:00:00,389.58,pending,2024,6,Monday,Extra Large,False
3867,602,2024-06-10 02:00:00,285.45,completed,2024,6,Monday,Large,False
3868,260,2024-06-10 03:00:00,280.82,completed,2024,6,Monday,Large,False
3869,638,2024-06-10 04:00:00,66.22,pending,2024,6,Monday,Medium,False
3870,743,2024-06-10 05:00:00,71.81,pending,2024,6,Monday,Medium,False
3871,295,2024-06-10 06:00:00,269.47,completed,2024,6,Monday,Large,False
3872,931,2024-06-10 07:00:00,141.74,completed,2024,6,Monday,Medium,False
3873,641,2024-06-10 08:00:00,20.31,completed,2024,6,Monday,Small,False
3874,792,2024-06-10 09:00:00,364.19,completed,2024,6,Monday,Extra Large,False
3875,313,2024-06-10 10:00:00,25.92,completed,2024,6,Monday,Small,False
3876,612,2024-06-10 11:00:00,301.69,completed,2024,6,Monday,Extra Large,False
3877,838,2024-06-10 12:00:00,274.2,pending,2024,6,Monday,Large,False
3878,809,2024-06-10 13:00:00,484.72,pending,2024,6,Monday,Extra Large,True
3879,182,2024-06-10 14:00:00,247.26,completed,2024,6,Monday,Large,False
3880,686,2024-06-10 15:00:00,41.16,completed,2024,6,Monday,Small,False
3881,828,2024-06-10 16:00:00,280.33,pending,2024,6,Monday,Large,False
3882,364,2024-06-10 17:00:00,422.14,completed,2024,6,Monday,Extra Large,True
3883,188,2024-06-10 18:00:00,498.46,completed,2024,6,Monday,Extra Large,True
3884,569,2024-06-10 19:00:00,220.87,completed,2024,6,Monday,Large,False
3885,543,2024-06-10 20:00:00,166.95,completed,2024,6,Monday,Large,False
3886,596,2024-06-10 21:00:00,454.26,cancelled,2024,6,Monday,Extra Large,True
3887,664,2024-06-10 22:00:00,103.71,completed,2024,6,Monday,Medium,False
3888,985,2024-06-10 23:00:00,311.56,completed,2024,6,Monday,Extra Large,False
3889,548,2024-06-11 00:00:00,208.8,completed,2024,6,Tuesday,Large,False
3890,725,2024-06-11 01:00:00,30.13,pending,2024,6,Tuesday,Small,False
3891,926,2024-06-11 02:00:00,180.17,pending,2024,6,Tuesday,Large,False
3892,408,2024-06-11 03:00:00,139.96,completed,2024,6,Tuesday,Medium,False
3893,876,2024-06-11 04:00:00,346.18,completed,2024,6,Tuesday,Extra Large,False
3894,618,2024-06-11 05:00:00,474.91,completed,2024,6,Tuesday,Extra Large,True
3895,414,2024-06-11 06:00:00,141.34,completed,2024,6,Tuesday,Medium,False
3896,342,2024-06-11 07:00:00,407.62,completed,2024,6,Tuesday,Extra Large,True
3897,220,2024-06-11 08:00:00,37.13,completed,2024,6,Tuesday,Small,False
3898,903,2024-06-11 09:00:00,273.68,completed,2024,6,Tuesday,Large,False
3899,163,2024-06-11 10:00:00,44.57,completed,2024,6,Tuesday,Small,False
3900,951,2024-06-11 11:00:00,467.68,completed,2024,6,Tuesday,Extra Large,True
3901,220,2024-06-11 12:00:00,385.51,pending,2024,6,Tuesday,Extra Large,False
3902,270,2024-06-11 13:00:00,332.4,completed,2024,6,Tuesday,Extra Large,False
3903,632,2024-06-11 14:00:00,413.71,completed,2024,6,Tuesday,Extra Large,True
3904,906,2024-06-11 15:00:00,327.28,cancelled,2024,6,Tuesday,Extra Large,False
3905,848,2024-06-11 16:00:00,484.78,completed,2024,6,Tuesday,Extra Large,True
3906,400,2024-06-11 17:00:00,359.84,completed,2024,6,Tuesday,Extra Large,False
3907,182,2024-06-11 18:00:00,463.08,completed,2024,6,Tuesday,Extra Large,True
3908,991,2024-06-11 19:00:00,263.39,completed,2024,6,Tuesday,Large,False
3909,618,2024-06-11 20:00:00,67.36,completed,2024,6,Tuesday,Medium,False
3910,729,2024-06-11 21:00:00,268.81,completed,2024,6,Tuesday,Large,False
3911,205,2024-06-11 22:00:00,72.17,pending,2024,6,Tuesday,Medium,False
3912,582,2024-06-11 23:00:00,300.32,completed,2024,6,Tuesday,Extra Large,False
3913,556,2024-06-12 00:00:00,246.42,completed,2024,6,Wednesday,Large,False
3914,841,2024-06-12 01:00:00,315.06,completed,2024,6,Wednesday,Extra Large,False
3915,813,2024-06-12 02:00:00,14.92,completed,2024,6,Wednesday,Small,False
3916,228,2024-06-12 03:00:00,105.47,completed,2024,6,Wednesday,Medium,False
3917,696,2024-06-12 04:00:00,250.75,completed,2024,6,Wednesday,Large,False
3918,619,2024-06-12 05:00:00,475.75,completed,2024,6,Wednesday,Extra Large,True
3919,596,2024-06-12 06:00:00,197.97,completed,2024,6,Wednesday,Large,False
3920,850,2024-06-12 07:00:00,217.94,completed,2024,6,Wednesday,Large,False
3921,250,2024-06-12 08:00:00,360.2,completed,2024,6,Wednesday,Extra Large,False
3922,875,2024-06-12 09:00:00,305.86,pending,2024,6,Wednesday,Extra Large,False
3923,441,2024-06-12 10:00:00,156.47,completed,2024,6,Wednesday,Large,False
3924,533,2024-06-12 11:00:00,211.3,completed,2024,6,Wednesday,Large,False
3925,196,2024-06-12 12:00:00,116.67,completed,2024,6,Wednesday,Medium,False
3926,690,2024-06-12 13:00:00,483.35,completed,2024,6,Wednesday,Extra Large,True
3927,929,2024-06-12 14:00:00,74.01,completed,2024,6,Wednesday,Medium,False
3928,987,2024-06-12 15:00:00,192.2,completed,2024,6,Wednesday,Large,False
3929,519,2024-06-12 16:00:00,22.66,completed,2024,6,Wednesday,Small,False
3930,70,2024-06-12 17:00:00,118.67,completed,2024,6,Wednesday,Medium,False
3931,639,2024-06-12 18:00:00,392.43,cancelled,2024,6,Wednesday,Extra Large,False
3932,399,2024-06-12 19:00:00,108.58,completed,2024,6,Wednesday,Medium,False
3933,978,2024-06-12 20:00:00,49.23,pending,2024,6,Wednesday,Small,False
3934,672,2024-06-12 21:00:00,242.48,completed,2024,6,Wednesday,Large,False
3935,760,2024-06-12 22:00:00,14.88,completed,2024,6,Wednesday,Small,False
3936,203,2024-06-12 23:00:00,51.54,completed,2024,6,Wednesday,Medium,False
3937,148,2024-06-13 00:00:00,405.74,pending,2024,6,Thursday,Extra Large,True
3938,472,2024-06-13 01:00:00,388.02,pending,2024,6,Thursday,Extra Large,False
3939,655,2024-06-13 02:00:00,458.42,completed,2024,6,Thursday,Extra Large,True
3940,944,2024-06-13 03:00:00,428.71,completed,2024,6,Thursday,Extra Large,True
3941,199,2024-06-13 04:00:00,344.76,completed,2024,6,Thursday,Extra Large,False
3942,917,2024-06-13 05:00:00,35.64,completed,2024,6,Thursday,Small,False
3943,426,2024-06-13 06:00:00,393.6,completed,2024,6,Thursday,Extra Large,False
3944,666,2024-06-13 07:00:00,424.3,pending,2024,6,Thursday,Extra Large,True
3945,492,2024-06-13 08:00:00,401.55,completed,2024,6,Thursday,Extra Large,True
3946,888,2024-06-13 09:00:00,259.15,completed,2024,6,Thursday,Large,False
3947,896,2024-06-13 10:00:00,124.12,completed,2024,6,Thursday,Medium,False
3948,142,2024-06-13 11:00:00,424.21,completed,2024,6,Thursday,Extra Large,True
3949,313,2024-06-13 12:00:00,366.31,completed,2024,6,Thursday,Extra Large,False
3950,165,2024-06-13 13:00:00,490.57,completed,2024,6,Thursday,Extra Large,True
3951,314,2024-06-13 14:00:00,86.29,pending,2024,6,Thursday,Medium,False
3952,21,2024-06-13 15:00:00,120.58,completed,2024,6,Thursday,Medium,False
3953,82,2024-06-13 16:00:00,113.78,completed,2024,6,Thursday,Medium,False
3954,581,2024-06-13 17:00:00,398.34,completed,2024,6,Thursday,Extra Large,False
3955,131,2024-06-13 18:00:00,101.58,completed,2024,6,Thursday,Medium,False
3956,599,2024-06-13 19:00:00,42.66,completed,2024,6,Thursday,Small,False
3957,730,2024-06-13 20:00:00,499.29,completed,2024,6,Thursday,Extra Large,True
3958,933,2024-06-13 21:00:00,22.16,completed,2024,6,Thursday,Small,False
3959,984,2024-06-13 22:00:00,419.27,pending,2024,6,Thursday,Extra Large,True
3960,305,2024-06-13 23:00:00,189.03,completed,2024,6,Thursday,Large,False
3961,915,2024-06-14 00:00:00,422.39,completed,2024,6,Friday,Extra Large,True
3962,371,2024-06-14 01:00:00,281.76,cancelled,2024,6,Friday,Large,False
3963,857,2024-06-14 02:00:00,451.8,completed,2024,6,Friday,Extra Large,True
3964,853,2024-06-14 03:00:00,463.83,pending,2024,6,Friday,Extra Large,True
3965,384,2024-06-14 04:00:00,14.46,completed,2024,6,Friday,Small,False
3966,908,2024-06-14 05:00:00,46.95,completed,2024,6,Friday,Small,False
3967,445,2024-06-14 06:00:00,132.68,pending,2024,6,Friday,Medium,False
3968,425,2024-06-14 07:00:00,337.96,pending,2024,6,Friday,Extra Large,False
3969,161,2024-06-14 08:00:00,445.25,completed,2024,6,Friday,Extra Large,True
3970,178,2024-06-14 09:00:00,235.37,completed,2024,6,Friday,Large,False
3971,629,2024-06-14 10:00:00,307.42,completed,2024,6,Friday,Extra Large,False
3972,708,2024-06-14 11:00:00,102.36,pending,2024,6,Friday,Medium,False
3973,895,2024-06-14 12:00:00,404.43,completed,2024,6,Friday,Extra Large,True
3974,490,2024-06-14 13:00:00,483.99,pending,2024,6,Friday,Extra Large,True
3975,327,2024-06-14 14:00:00,141.61,completed,2024,6,Friday,Medium,False
3976,598,2024-06-14 15:00:00,252.46,completed,2024,6,Friday,Large,False
3977,289,2024-06-14 16:00:00,52.2,completed,2024,6,Friday,Medium,False
3978,593,2024-06-14 17:00:00,283.98,completed,2024,6,Friday,Large,False
3979,664,2024-06-14 18:00:00,256.36,pending,2024,6,Friday,Large,False
3980,573,2024-06-14 19:00:00,80.77,completed,2024,6,Friday,Medium,False
3981,573,2024-06-14 20:00:00,226.61,cancelled,2024,6,Friday,Large,False
3982,354,2024-06-14 21:00:00,173.71,completed,2024,6,Friday,Large,False
3983,28,2024-06-14 22:00:00,265.7,completed,2024,6,Friday,Large,False
3984,954,2024-06-14 23:00:00,296.97,pending,2024,6,Friday,Large,False
3985,43,2024-06-15 00:00:00,14.16,completed,2024,6,Saturday,Small,False
3986,681,2024-06-15 01:00:00,382.89,completed,2024,6,Saturday,Extra Large,False
3987,423,2024-06-15 02:00:00,359.38,completed,2024,6,Saturday,Extra Large,False
3988,598,2024-06-15 03:00:00,189.48,pending,2024,6,Saturday,Large,False
3989,177,2024-06-15 04:00:00,35.94,pending,2024,6,Saturday,Small,False
3990,529,2024-06-15 05:00:00,379.92,completed,2024,6,Saturday,Extra Large,False
3991,610,2024-06-15 06:00:00,478.04,pending,2024,6,Saturday,Extra Large,True
3992,966,2024-06-15 07:00:00,127.67,completed,2024,6,Saturday,Medium,False
3993,494,2024-06-15 08:00:00,168.53,completed,2024,6,Saturday,Large,False
3994,198,2024-06-15 09:00:00,100.07,pending,2024,6,Saturday,Medium,False
3995,610,2024-06-15 10:00:00,292.7,completed,2024,6,Saturday,Large,False
3996,577,2024-06-15 11:00:00,85.87,pending,2024,6,Saturday,Medium,False
3997,842,2024-06-15 12:00:00,184.54,completed,2024,6,Saturday,Large,False
3998,853,2024-06-15 13:00:00,351.54,completed,2024,6,Saturday,Extra Large,False
3999,517,2024-06-15 14:00:00,284.46,completed,2024,6,Saturday,Large,False
4000,514,2024-06-15 15:00:00,199.37,completed,2024,6,Saturday,Large,False
4001,22,2024-06-15 16:00:00,215.92,completed,2024,6,Saturday,Large,False
4002,112,2024-06-15 17:00:00,285.43,completed,2024,6,Saturday,Large,False
4003,57,2024-06-15 18:00:00,12.87,completed,2024,6,Saturday,Small,False
4004,66,2024-06-15 19:00:00,48.47,completed,2024,6,Saturday,Small,False
4005,842,2024-06-15 20:00:00,441.82,completed,2024,6,Saturday,Extra Large,True
4006,98,2024-06-15 21:00:00,48.16,completed,2024,6,Saturday,Small,False
4007,144,2024-06-15 22:00:00,356.33,completed,2024,6,Saturday,Extra Large,False
4008,880,2024-06-15 23:00:00,460.82,completed,2024,6,Saturday,Extra Large,True
4009,435,2024-06-16 00:00:00,142.63,pending,2024,6,Sunday,Medium,False
4010,637,2024-06-16 01:00:00,191.54,completed,2024,6,Sunday,Large,False
4011,679,2024-06-16 02:00:00,288.77,pending,2024,6,Sunday,Large,False
4012,86,2024-06-16 03:00:00,442.04,completed,2024,6,Sunday,Extra Large,True
4013,588,2024-06-16 04:00:00,471.53,completed,2024,6,Sunday,Extra Large,True
4014,344,2024-06-16 05:00:00,372.39,pending,2024,6,Sunday,Extra Large,False
4015,936,2024-06-16 06:00:00,52.44,completed,2024,6,Sunday,Medium,False
4016,294,2024-06-16 07:00:00,337.89,completed,2024,6,Sunday,Extra Large,False
4017,956,2024-06-16 08:00:00,211.05,completed,2024,6,Sunday,Large,False
4018,571,2024-06-16 09:00:00,240.64,completed,2024,6,Sunday,Large,False
4019,650,2024-06-16 10:00:00,34.08,completed,2024,6,Sunday,Small,False
4020,611,2024-06-16 11:00:00,103.62,completed,2024,6,Sunday,Medium,False
4021,704,2024-06-16 12:00:00,397.35,completed,2024,6,Sunday,Extra Large,False
4022,243,2024-06-16 13:00:00,232.44,completed,2024,6,Sunday,Large,False
4023,831,2024-06-16 14:00:00,157.81,pending,2024,6,Sunday,Large,False
4024,561,2024-06-16 15:00:00,198.17,completed,2024,6,Sunday,Large,False
4025,960,2024-06-16 16:00:00,428.66,completed,2024,6,Sunday,Extra Large,True
4026,32,2024-06-16 17:00:00,377.01,pending,2024,6,Sunday,Extra Large,False
4027,391,2024-06-16 18:00:00,143.43,completed,2024,6,Sunday,Medium,False
4028,277,2024-06-16 19:00:00,67.58,completed,2024,6,Sunday,Medium,False
4029,532,2024-06-16 20:00:00,133.48,completed,2024,6,Sunday,Medium,False
4030,154,2024-06-16 21:00:00,461.17,completed,2024,6,Sunday,Extra Large,True
4031,383,2024-06-16 22:00:00,294.98,completed,2024,6,Sunday,Large,False
4032,68,2024-06-16 23:00:00,271.41,completed,2024,6,Sunday,Large,False
4033,878,2024-06-17 00:00:00,302.23,pending,2024,6,Monday,Extra Large,False
4034,884,2024-06-17 01:00:00,189.35,pending,2024,6,Monday,Large,False
4035,214,2024-06-17 02:00:00,405.48,pending,2024,6,Monday,Extra Large,True
4036,655,2024-06-17 03:00:00,266.41,completed,2024,6,Monday,Large,False
4037,376,2024-06-17 04:00:00,67.21,completed,2024,6,Monday,Medium,False
4038,744,2024-06-17 05:00:00,73.24,completed,2024,6,Monday,Medium,False
4039,213,2024-06-17 06:00:00,273.06,completed,2024,6,Monday,Large,False
4040,79,2024-06-17 07:00:00,468.92,completed,2024,6,Monday,Extra Large,True
4041,726,2024-06-17 08:00:00,161.09,completed,2024,6,Monday,Large,False
4042,628,2024-06-17 09:00:00,436.08,pending,2024,6,Monday,Extra Large,True
4043,604,2024-06-17 10:00:00,384.41,completed,2024,6,Monday,Extra Large,False
4044,782,2024-06-17 11:00:00,131.43,completed,2024,6,Monday,Medium,False
4045,923,2024-06-17 12:00:00,27.81,cancelled,2024,6,Monday,Small,False
4046,381,2024-06-17 13:00:00,59.91,completed,2024,6,Monday,Medium,False
4047,680,2024-06-17 14:00:00,366.96,completed,2024,6,Monday,Extra Large,False
4048,58,2024-06-17 15:00:00,107.84,completed,2024,6,Monday,Medium,False
4049,796,2024-06-17 16:00:00,191.92,completed,2024,6,Monday,Large,False
4050,26,2024-06-17 17:00:00,255.83,pending,2024,6,Monday,Large,False
4051,881,2024-06-17 18:00:00,365.48,completed,2024,6,Monday,Extra Large,False
4052,447,2024-06-17 19:00:00,65.48,completed,2024,6,Monday,Medium,False
4053,66,2024-06-17 20:00:00,209.12,completed,2024,6,Monday,Large,False
4054,921,2024-06-17 21:00:00,247.69,completed,2024,6,Monday,Large,False
4055,760,2024-06-17 22:00:00,275.01,completed,2024,6,Monday,Large,False
4056,254,2024-06-17 23:00:00,411.0,completed,2024,6,Monday,Extra Large,True
4057,899,2024-06-18 00:00:00,94.12,completed,2024,6,Tuesday,Medium,False
4058,968,2024-06-18 01:00:00,405.84,completed,2024,6,Tuesday,Extra Large,True
4059,44,2024-06-18 02:00:00,349.51,completed,2024,6,Tuesday,Extra Large,False
4060,97,2024-06-18 03:00:00,282.38,completed,2024,6,Tuesday,Large,False
4061,554,2024-06-18 04:00:00,352.77,completed,2024,6,Tuesday,Extra Large,False
4062,227,2024-06-18 05:00:00,211.89,pending,2024,6,Tuesday,Large,False
4063,774,2024-06-18 06:00:00,77.81,pending,2024,6,Tuesday,Medium,False
4064,679,2024-06-18 07:00:00,336.22,completed,2024,6,Tuesday,Extra Large,False
4065,436,2024-06-18 08:00:00,267.09,pending,2024,6,Tuesday,Large,False
4066,791,2024-06-18 09:00:00,323.29,completed,2024,6,Tuesday,Extra Large,False
4067,601,2024-06-18 10:00:00,175.62,completed,2024,6,Tuesday,Large,False
4068,379,2024-06-18 11:00:00,454.36,completed,2024,6,Tuesday,Extra Large,True
4069,178,2024-06-18 12:00:00,297.81,completed,2024,6,Tuesday,Large,False
4070,427,2024-06-18 13:00:00,51.85,completed,2024,6,Tuesday,Medium,False
4071,915,2024-06-18 14:00:00,230.4,completed,2024,6,Tuesday,Large,False
4072,709,2024-06-18 15:00:00,380.61,cancelled,2024,6,Tuesday,Extra Large,False
4073,307,2024-06-18 16:00:00,399.13,pending,2024,6,Tuesday,Extra Large,False
4074,779,2024-06-18 17:00:00,252.35,completed,2024,6,Tuesday,Large,False
4075,504,2024-06-18 18:00:00,448.43,completed,2024,6,Tuesday,Extra Large,True
4076,268,2024-06-18 19:00:00,141.16,completed,2024,6,Tuesday,Medium,False
4077,586,2024-06-18 20:00:00,211.19,completed,2024,6,Tuesday,Large,False
4078,8,2024-06-18 21:00:00,450.31,completed,2024,6,Tuesday,Extra Large,True
4079,920,2024-06-18 22:00:00,449.17,completed,2024,6,Tuesday,Extra Large,True
4080,508,2024-06-18 23:00:00,346.0,completed,2024,6,Tuesday,Extra Large,False
4081,476,2024-06-19 00:00:00,430.9,pending,2024,6,Wednesday,Extra Large,True
4082,297,2024-06-19 01:00:00,53.5,completed,2024,6,Wednesday,Medium,False
4083,164,2024-06-19 02:00:00,433.85,completed,2024,6,Wednesday,Extra Large,True
4084,485,2024-06-19 03:00:00,167.1,completed,2024,6,Wednesday,Large,False
4085,597,2024-06-19 04:00:00,97.38,completed,2024,6,Wednesday,Medium,False
4086,72,2024-06-19 05:00:00,127.29,pending,2024,6,Wednesday,Medium,False
4087,567,2024-06-19 06:00:00,214.8,completed,2024,6,Wednesday,Large,False
4088,905,2024-06-19 07:00:00,133.08,cancelled,2024,6,Wednesday,Medium,False
4089,559,2024-06-19 08:00:00,167.08,cancelled,2024,6,Wednesday,Large,False
4090,911,2024-06-19 09:00:00,76.14,completed,2024,6,Wednesday,Medium,False
4091,944,2024-06-19 10:00:00,155.13,completed,2024,6,Wednesday,Large,False
4092,238,2024-06-19 11:00:00,290.42,pending,2024,6,Wednesday,Large,False
4093,104,2024-06-19 12:00:00,226.51,cancelled,2024,6,Wednesday,Large,False
4094,210,2024-06-19 13:00:00,179.89,completed,2024,6,Wednesday,Large,False
4095,554,2024-06-19 14:00:00,375.76,completed,2024,6,Wednesday,Extra Large,False
4096,828,2024-06-19 15:00:00,447.82,completed,2024,6,Wednesday,Extra Large,True
4097,468,2024-06-19 16:00:00,380.83,completed,2024,6,Wednesday,Extra Large,False
4098,454,2024-06-19 17:00:00,172.68,completed,2024,6,Wednesday,Large,False
4099,268,2024-06-19 18:00:00,374.78,pending,2024,6,Wednesday,Extra Large,False
4100,386,2024-06-19 19:00:00,84.47,completed,2024,6,Wednesday,Medium,False
4101,775,2024-06-19 20:00:00,73.86,completed,2024,6,Wednesday,Medium,False
4102,848,2024-06-19 21:00:00,179.36,completed,2024,6,Wednesday,Large,False
4103,387,2024-06-19 22:00:00,405.77,completed,2024,6,Wednesday,Extra Large,True
4104,877,2024-06-19 23:00:00,130.71,completed,2024,6,Wednesday,Medium,False
4105,259,2024-06-20 00:00:00,40.99,pending,2024,6,Thursday,Small,False
4106,283,2024-06-20 01:00:00,74.54,completed,2024,6,Thursday,Medium,False
4107,626,2024-06-20 02:00:00,430.79,completed,2024,6,Thursday,Extra Large,True
4108,875,2024-06-20 03:00:00,320.55,completed,2024,6,Thursday,Extra Large,False
4109,40,2024-06-20 04:00:00,134.07,completed,2024,6,Thursday,Medium,False
4110,486,2024-06-20 05:00:00,282.09,completed,2024,6,Thursday,Large,False
4111,929,2024-06-20 06:00:00,268.51,completed,2024,6,Thursday,Large,False
4112,220,2024-06-20 07:00:00,331.16,completed,2024,6,Thursday,Extra Large,False
4113,129,2024-06-20 08:00:00,124.26,completed,2024,6,Thursday,Medium,False
4114,520,2024-06-20 09:00:00,433.56,completed,2024,6,Thursday,Extra Large,True
4115,613,2024-06-20 10:00:00,161.59,completed,2024,6,Thursday,Large,False
4116,928,2024-06-20 11:00:00,350.12,pending,2024,6,Thursday,Extra Large,False
4117,892,2024-06-20 12:00:00,17.9,completed,2024,6,Thursday,Small,False
4118,688,2024-06-20 13:00:00,192.6,completed,2024,6,Thursday,Large,False
4119,619,2024-06-20 14:00:00,182.34,completed,2024,6,Thursday,Large,False
4120,613,2024-06-20 15:00:00,276.31,completed,2024,6,Thursday,Large,False
4121,260,2024-06-20 16:00:00,45.64,completed,2024,6,Thursday,Small,False
4122,990,2024-06-20 17:00:00,397.16,completed,2024,6,Thursday,Extra Large,False
4123,966,2024-06-20 18:00:00,116.71,completed,2024,6,Thursday,Medium,False
4124,366,2024-06-20 19:00:00,341.75,completed,2024,6,Thursday,Extra Large,False
4125,758,2024-06-20 20:00:00,403.57,pending,2024,6,Thursday,Extra Large,True
4126,787,2024-06-20 21:00:00,285.32,completed,2024,6,Thursday,Large,False
4127,544,2024-06-20 22:00:00,373.03,completed,2024,6,Thursday,Extra Large,False
4128,649,2024-06-20 23:00:00,334.31,completed,2024,6,Thursday,Extra Large,False
4129,524,2024-06-21 00:00:00,184.21,pending,2024,6,Friday,Large,False
4130,907,2024-06-21 01:00:00,406.34,pending,2024,6,Friday,Extra Large,True
4131,814,2024-06-21 02:00:00,154.4,completed,2024,6,Friday,Large,False
4132,887,2024-06-21 03:00:00,289.89,completed,2024,6,Friday,Large,False
4133,16,2024-06-21 04:00:00,375.24,completed,2024,6,Friday,Extra Large,False
4134,129,2024-06-21 05:00:00,195.69,completed,2024,6,Friday,Large,False
4135,575,2024-06-21 06:00:00,158.36,completed,2024,6,Friday,Large,False
4136,109,2024-06-21 07:00:00,235.08,completed,2024,6,Friday,Large,False
4137,887,2024-06-21 08:00:00,410.8,completed,2024,6,Friday,Extra Large,True
4138,533,2024-06-21 09:00:00,465.66,pending,2024,6,Friday,Extra Large,True
4139,670,2024-06-21 10:00:00,277.09,cancelled,2024,6,Friday,Large,False
4140,269,2024-06-21 11:00:00,334.12,completed,2024,6,Friday,Extra Large,False
4141,162,2024-06-21 12:00:00,452.6,completed,2024,6,Friday,Extra Large,True
4142,260,2024-06-21 13:00:00,58.29,pending,2024,6,Friday,Medium,False
4143,924,2024-06-21 14:00:00,123.72,completed,2024,6,Friday,Medium,False
4144,102,2024-06-21 15:00:00,357.36,completed,2024,6,Friday,Extra Large,False
4145,506,2024-06-21 16:00:00,413.63,completed,2024,6,Friday,Extra Large,True
4146,735,2024-06-21 17:00:00,429.94,completed,2024,6,Friday,Extra Large,True
4147,571,2024-06-21 18:00:00,213.4,completed,2024,6,Friday,Large,False
4148,247,2024-06-21 19:00:00,53.78,completed,2024,6,Friday,Medium,False
4149,640,2024-06-21 20:00:00,224.51,completed,2024,6,Friday,Large,False
4150,795,2024-06-21 21:00:00,123.06,completed,2024,6,Friday,Medium,False
4151,837,2024-06-21 22:00:00,152.69,completed,2024,6,Friday,Large,False
4152,537,2024-06-21 23:00:00,388.41,completed,2024,6,Friday,Extra Large,False
4153,131,2024-06-22 00:00:00,47.01,pending,2024,6,Saturday,Small,False
4154,353,2024-06-22 01:00:00,415.51,completed,2024,6,Saturday,Extra Large,True
4155,196,2024-06-22 02:00:00,219.56,completed,2024,6,Saturday,Large,False
4156,793,2024-06-22 03:00:00,302.07,completed,2024,6,Saturday,Extra Large,False
4157,916,2024-06-22 04:00:00,53.93,completed,2024,6,Saturday,Medium,False
4158,930,2024-06-22 05:00:00,175.31,completed,2024,6,Saturday,Large,False
4159,666,2024-06-22 06:00:00,53.95,completed,2024,6,Saturday,Medium,False
4160,382,2024-06-22 07:00:00,481.16,completed,2024,6,Saturday,Extra Large,True
4161,645,2024-06-22 08:00:00,405.56,completed,2024,6,Saturday,Extra Large,True
4162,227,2024-06-22 09:00:00,235.22,completed,2024,6,Saturday,Large,False
4163,701,2024-06-22 10:00:00,119.57,completed,2024,6,Saturday,Medium,False
4164,476,2024-06-22 11:00:00,467.39,completed,2024,6,Saturday,Extra Large,True
4165,477,2024-06-22 12:00:00,178.85,completed,2024,6,Saturday,Large,False
4166,265,2024-06-22 13:00:00,88.88,completed,2024,6,Saturday,Medium,False
4167,372,2024-06-22 14:00:00,285.95,completed,2024,6,Saturday,Large,False
4168,486,2024-06-22 15:00:00,472.45,completed,2024,6,Saturday,Extra Large,True
4169,434,2024-06-22 16:00:00,11.88,completed,2024,6,Saturday,Small,False
4170,646,2024-06-22 17:00:00,126.68,completed,2024,6,Saturday,Medium,False
4171,211,2024-06-22 18:00:00,469.84,completed,2024,6,Saturday,Extra Large,True
4172,572,2024-06-22 19:00:00,93.83,completed,2024,6,Saturday,Medium,False
4173,940,2024-06-22 20:00:00,65.49,completed,2024,6,Saturday,Medium,False
4174,377,2024-06-22 21:00:00,289.39,completed,2024,6,Saturday,Large,False
4175,395,2024-06-22 22:00:00,432.3,cancelled,2024,6,Saturday,Extra Large,True
4176,450,2024-06-22 23:00:00,243.78,pending,2024,6,Saturday,Large,False
4177,943,2024-06-23 00:00:00,497.34,completed,2024,6,Sunday,Extra Large,True
4178,364,2024-06-23 01:00:00,342.79,completed,2024,6,Sunday,Extra Large,False
4179,876,2024-06-23 02:00:00,46.3,completed,2024,6,Sunday,Small,False
4180,457,2024-06-23 03:00:00,496.49,completed,2024,6,Sunday,Extra Large,True
4181,725,2024-06-23 04:00:00,209.87,completed,2024,6,Sunday,Large,False
4182,728,2024-06-23 05:00:00,150.83,completed,2024,6,Sunday,Large,False
4183,226,2024-06-23 06:00:00,283.36,pending,2024,6,Sunday,Large,False
4184,982,2024-06-23 07:00:00,159.11,completed,2024,6,Sunday,Large,False
4185,131,2024-06-23 08:00:00,52.36,completed,2024,6,Sunday,Medium,False
4186,588,2024-06-23 09:00:00,10.7,completed,2024,6,Sunday,Small,False
4187,476,2024-06-23 10:00:00,230.3,completed,2024,6,Sunday,Large,False
4188,798,2024-06-23 11:00:00,420.06,pending,2024,6,Sunday,Extra Large,True
4189,986,2024-06-23 12:00:00,290.43,pending,2024,6,Sunday,Large,False
4190,277,2024-06-23 13:00:00,499.61,pending,2024,6,Sunday,Extra Large,True
4191,156,2024-06-23 14:00:00,150.55,completed,2024,6,Sunday,Large,False
